qid,question,topic_key,topic,gold_row_no,gold_chroma_id,gold_title,linh_vuc,variant,difficulty,in_scope,oos_kind,chosen_tool,expected,hit
Q0532,đăng ký xe lần đầu và cấp biển số làm online được không,dang_ky_xe_lan_dau,đăng ký xe lần đầu và cấp biển số,42;43;62,41;42;61,"Đăng ký xe lần đầu trực tuyến toàn trình đối với xe nhập khẩu | Đăng ký xe lần đầu trực tuyến toàn trình đối với xe sản xuất lắp ráp trong nước | Đăng ký, cấp biển số xe lần đầu thực hiện tại Cục","Đăng ký, quản lý phương tiện giao thông cơ giới đường bộ",facet_online,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0533,đăng ký xe lần đầu và cấp biển số mất bao lâu,dang_ky_xe_lan_dau,đăng ký xe lần đầu và cấp biển số,42;43;62,41;42;61,"Đăng ký xe lần đầu trực tuyến toàn trình đối với xe nhập khẩu | Đăng ký xe lần đầu trực tuyến toàn trình đối với xe sản xuất lắp ráp trong nước | Đăng ký, cấp biển số xe lần đầu thực hiện tại Cục","Đăng ký, quản lý phương tiện giao thông cơ giới đường bộ",facet_time,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0534,đăng ký xe lần đầu và cấp biển số có mất phí không,dang_ky_xe_lan_dau,đăng ký xe lần đầu và cấp biển số,42;43;62,41;42;61,"Đăng ký xe lần đầu trực tuyến toàn trình đối với xe nhập khẩu | Đăng ký xe lần đầu trực tuyến toàn trình đối với xe sản xuất lắp ráp trong nước | Đăng ký, cấp biển số xe lần đầu thực hiện tại Cục","Đăng ký, quản lý phương tiện giao thông cơ giới đường bộ",facet_fee,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0535,hồ sơ đăng ký xe lần đầu và cấp biển số gồm những gì,dang_ky_xe_lan_dau,đăng ký xe lần đầu và cấp biển số,42;43;62,41;42;61,"Đăng ký xe lần đầu trực tuyến toàn trình đối với xe nhập khẩu | Đăng ký xe lần đầu trực tuyến toàn trình đối với xe sản xuất lắp ráp trong nước | Đăng ký, cấp biển số xe lần đầu thực hiện tại Cục","Đăng ký, quản lý phương tiện giao thông cơ giới đường bộ",facet_docs,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0536,Xe nhap khau ve dang ky lan dau co lam online duoc khong,dang_ky_xe_lan_dau,đăng ký xe lần đầu và cấp biển số,42;43;62,41;42;61,"Đăng ký xe lần đầu trực tuyến toàn trình đối với xe nhập khẩu | Đăng ký xe lần đầu trực tuyến toàn trình đối với xe sản xuất lắp ráp trong nước | Đăng ký, cấp biển số xe lần đầu thực hiện tại Cục","Đăng ký, quản lý phương tiện giao thông cơ giới đường bộ",no_diacritics,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0537,"t vừa mua xe máy mới ở đại lý, đk biển số tn",dang_ky_xe_lan_dau,đăng ký xe lần đầu và cấp biển số,42;43;62,41;42;61,"Đăng ký xe lần đầu trực tuyến toàn trình đối với xe nhập khẩu | Đăng ký xe lần đầu trực tuyến toàn trình đối với xe sản xuất lắp ráp trong nước | Đăng ký, cấp biển số xe lần đầu thực hiện tại Cục","Đăng ký, quản lý phương tiện giao thông cơ giới đường bộ",abbrev,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0538,Xe nhập khẩu về đăng ký lần đầu có làm online đượckhông,dang_ky_xe_lan_dau,đăng ký xe lần đầu và cấp biển số,42;43;62,41;42;61,"Đăng ký xe lần đầu trực tuyến toàn trình đối với xe nhập khẩu | Đăng ký xe lần đầu trực tuyến toàn trình đối với xe sản xuất lắp ráp trong nước | Đăng ký, cấp biển số xe lần đầu thực hiện tại Cục","Đăng ký, quản lý phương tiện giao thông cơ giới đường bộ",typo,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0539,đăng ký xe lần đầu và cấp biển số cần gì,dang_ky_xe_lan_dau,đăng ký xe lần đầu và cấp biển số,42;43;62,41;42;61,"Đăng ký xe lần đầu trực tuyến toàn trình đối với xe nhập khẩu | Đăng ký xe lần đầu trực tuyến toàn trình đối với xe sản xuất lắp ráp trong nước | Đăng ký, cấp biển số xe lần đầu thực hiện tại Cục","Đăng ký, quản lý phương tiện giao thông cơ giới đường bộ",keyword,medium,1,,search_procedures,get_procedure|search_procedures,1
Q0540,"tôi vừa mua xe máy mới ở đại lý, đăng ký biển số thế nào nhỉ",dang_ky_xe_lan_dau,đăng ký xe lần đầu và cấp biển số,42;43;62,41;42;61,"Đăng ký xe lần đầu trực tuyến toàn trình đối với xe nhập khẩu | Đăng ký xe lần đầu trực tuyến toàn trình đối với xe sản xuất lắp ráp trong nước | Đăng ký, cấp biển số xe lần đầu thực hiện tại Cục","Đăng ký, quản lý phương tiện giao thông cơ giới đường bộ",colloquial,medium,1,,search_procedures,get_procedure|search_procedures,1
Q0541,"Tôi muốn làm hộ chiếu đi du lịch, nộp hồ sơ ở đâu",ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,situational,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0542,Làm passport lần đầu mất bao nhiêu tiền,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,situational,hard,1,,search_web,get_procedure|search_procedures,0
Q0543,cấp hộ chiếu phổ thông trong nước nộp ở đâu,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,facet_place,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0544,cấp hộ chiếu phổ thông trong nước cần giấy tờ gì,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,facet_docs,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0545,cấp hộ chiếu phổ thông trong nước bao nhiêu ngày thì xong,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,facet_time,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0546,cấp hộ chiếu phổ thông trong nước mất bao lâu,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,facet_time,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0547,cấp hộ chiếu phổ thông trong nước làm online được không,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,facet_online,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0548,cấp hộ chiếu phổ thông trong nước lệ phí bao nhiêu,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,facet_fee,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0549,cấp hộ chiếu phổ thông trong nước có mất phí không,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,facet_fee,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0550,hồ sơ cấp hộ chiếu phổ thông trong nước gồm những gì,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,facet_docs,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0551,cap ho chieu pho thong trong nuoc can giay to gi,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,no_diacritics,hard,1,,search_web,get_procedure|search_procedures,0
Q0552,"t muốn làm hộ chiếu đi du lịch, nộp hs ở đâu",ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,abbrev,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0553,Làm passport lần đầu mấất bao nhiêu tiền,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,typo,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0554,cấp hộ chiếu phổ thông trong nước,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,keyword,medium,1,,search_procedures,get_procedure|search_procedures,1
Q0555,cho hỏi làm passport lần đầu mất bao nhiêu tiền nhỉ,ho_chieu,cấp hộ chiếu phổ thông trong nước,44;45,43;44,Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp trung ương) | Cấp hộ chiếu phổ thông ở trong nước (thực hiện tại cấp tỉnh),Quản lý xuất nhập cảnh,colloquial,medium,1,,search_web,get_procedure|search_procedures,0
Q0556,Bạn tôi người nước ngoài muốn xin visa điện tử vào Việt Nam,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,situational,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0557,Công ty bảo lãnh người nước ngoài xin thị thực điện tử thế nào,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,situational,hard,1,,search_procedures,get_procedure|search_procedures,1
Q0558,cấp thị thực điện tử lệ phí bao nhiêu,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,facet_fee,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0559,cấp thị thực điện tử có mất phí không,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,facet_fee,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0560,cấp thị thực điện tử cần giấy tờ gì,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,facet_docs,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0561,hồ sơ cấp thị thực điện tử gồm những gì,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,facet_docs,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0562,cấp thị thực điện tử bao nhiêu ngày thì xong,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,facet_time,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0563,cấp thị thực điện tử làm online được không,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,facet_online,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0564,cấp thị thực điện tử mất bao lâu,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,facet_time,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0565,cấp thị thực điện tử nộp ở đâu,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,facet_place,easy,1,,search_procedures,get_procedure|search_procedures,1
Q0566,Cong ty bao lanh nguoi nuoc ngoai xin thi thuc dien tu the nao,thi_thuc_dien_tu,cấp thị thực điện tử,48;49,47;48,"Cấp thị thực điện tử theo đề nghị của cơ quan, tổ chức | Cấp thị thực điện tử theo đề nghị của người nước ngoài",Quản lý xuất nhập cảnh,no_diacritics,hard,1,,search_procedures,get_procedure|search_procedures,1
